Name	Sub System	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
HK_TTCD_NF_MAX	GC	0	776	14	0	204	51	157	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTCD_F_MIN	GC	0	777	14	0	204	51	158	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTCD_F_MAX	GC	0	778	14	0	204	51	159	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCLM_NF_MIN	GC	0	779	14	0	204	51	160	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCLM_NF_MAX	GC	0	780	14	0	204	51	161	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCLM_F_MIN	GC	0	781	14	0	204	51	162	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCLM_F_MAX	GC	0	782	14	0	204	51	163	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCPL_MIN	GC	0	783	14	0	204	51	164	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCPL_MAX	GC	0	784	14	0	204	51	165	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTPC_MIN	GC	0	785	14	0	204	51	166	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTPC_MAX	GC	0	786	14	0	204	51	167	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTPH_MIN	GC	0	787	14	0	204	51	168	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTPH_MAX	GC	0	788	14	0	204	51	169	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TVPT_MIN	GC	0	789	14	0	204	51	170	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TVPT_MAX	GC	0	790	14	0	204	51	171	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNC	MAIF	0	798	17	0	207	0	2	0xFFFF	0	%04X	%1.0f	0	0	0	sync	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEQ_CNT	MAIF	0	799	17	0	1	2	1	0xFF	0	%02X	%1.0f	0	0	0	Seq Count	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_CURRENT	MAIF	0	800	17	0	209	3	2	0xFFFF	0	%04X	%.2f	1	0	8.00E-05	A	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MP_OUT	MAIF	0	801	17	0	208	7	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH_1P5V	MAIF	0	802	17	0	207	5	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2P1V	MAIF	0	803	17	0	207	9	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MUX1_SP3	MAIF	0	804	17	0	207	13	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH_TEMP	MAIF	0	805	17	0	207	17	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0x3	-56	-58	0x7	71	73
PS_TEMP	MAIF	0	806	17	0	207	21	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0x3	-56	-58	0x7	71	73
WRP_TEMP	MAIF	0	807	17	0	207	25	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0x3	-56	-58	0x7	61	65
INLET_MANIFOLD_TEMP	MAIF	0	808	17	0	207	29	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	190	200
LOWER_LENS_TEMP	MAIF	0	809	17	0	207	33	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	10	0	410.74	-39.09	0	0	0	0	0	0	0	0x3	-56	-58	0x7	115	130
P1_LINE_TEMP	MAIF	0	810	17	0	207	37	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	190	200
MAIF_TEMP	MAIF	0	811	17	0	207	41	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.3f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0x3	-56	-58	0x7	71	73
MAIF_1P5VMON	MAIF	0	812	17	0	207	45	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_3P3VMON	MAIF	0	813	17	0	207	49	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_5VMON	MAIF	0	814	17	0	207	53	2	0xFFFF	0	%04X	%.2f	1	0	0.00015258	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_P13VMON	MAIF	0	815	17	0	207	57	2	0xFFFF	0	%04X	%.2f	1	0	0.00022887	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_M13VMON	MAIF	0	816	17	0	207	61	2	0xFFFF	0	%04X	%.2f	1	0	-0.000229633	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAIF_MOT_VMON	MAIF	0	817	17	0	207	65	2	0xFFFF	0	%04X	%.2f	1	0	0.00022887	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP1_SUM	MAIF	0	818	17	0	207	69	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DYN_SHIELDA_TEMP	MAIF	0	819	17	0	207	73	2	0xFFFF	0	%04X	%.2f	1	0	8.00E-05	C	%.2f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0x3	-56	-58	0x7	115	130
MANIFOLD2_TEMP	MAIF	0	820	17	0	207	77	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	190	200
MP_REF	MAIF	0	821	17	0	207	81	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ELBOW_TEMP	MAIF	0	822	17	0	207	85	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	10	0	415.85	-39.62	0	0	0	0	0	0	0	0x3	-56	-58	0x7	190	240
DYN_SHIELDB_TEMP	MAIF	0	823	17	0	207	89	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	C	%.2f	1	0	184.6409	-0.01918801	1.39E-06	-5.05E-11	5.61E-16	9.33E-21	-1.94E-25	0	0	0x3	-56	-58	0x7	115	130
HEATER_IMON	MAIF	0	824	17	0	207	93	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	A	%.3f	1	1	-0.062015504	1.123469273	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_LINE_TEMP	MAIF	0	825	17	0	207	97	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	190	200
MS_HOUSING_TEMP	MAIF	0	826	17	0	207	101	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	85	115
MAIN_IMON	MAIF	0	827	17	0	207	105	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	A	%.3f	1	1	0.095445565	0.506611277	0	0	0	0	0	0	0	0	0	0	0	0	0
SEB_50VAC_IMON	MAIF	0	828	17	0	207	109	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	A	%.3f	1	1	0	0.098726429	0	0	0	0	0	0	0	0	0	0	0	0	0
MANIFOLD1_TEMP	MAIF	0	829	17	0	207	113	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	168	178
MOTOR_SUP_IMON	MAIF	0	830	17	0	207	117	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	A	%.3f	1	1	0.002346746	0.572377082	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_REG	MAIF	0	831	17	0	207	461	2	0xFFFF	0	%04X	%1.0f	0	0	0	Status	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PWM_SPEED	MAIF	0	832	17	0	207	463	2	0x0FFF	0	%04X	%1.0f	0	0	0	RPM	%.0f	1	0	0	156.8628	0	0	0	0	0	0	0	0	0	0	0	0	0
MP_PRESS	MAIF	0	833	17	0	207	465	3	0xFFFFFF	0	%06X	%1.0f	0	0	0	mTorr	%.3f	1	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
BARATRON_PRESS	MAIF	0	834	17	0	209	3	2	0xFFFF	0	%04X	%.2f	1	0	8.00E-05	mTorr	%.3f	1	0	0	0.000159904	0	0	0	0	0	0	0	0	0	0	0	0	0
UPIRANI_ALGORITHM	MAIF	0	835	17	0	225	7	2	0xFFFF	0	%04X	%1.0f	0	0	0	mTorr	%.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MEASURE_COUNT	MAIF	0	850	19	0	1	0	2	0xFFFF	0	%04X	%1.0f	0	0	0	# measurements	%1.0f	1	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
REF_MP_TEMP	MAIF	0	851	19	0	207	2	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036		%.2f	1	0	188.5172123	-0.021427322	1.80E-06	-8.50E-11	1.94E-15	-1.71E-20	0	0	0	0	0	0	0	0	0
DELTA_TIME	MAIF	0	852	19	0	220	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	us	%1.0f	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
U_PIRANI_MS_PRESS	MAIF	0	853	19	0	220	6	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CALC_DELTA_TEMP	MAIF	0	854	19	0	220	8	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	dT/dt	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CALC_PRESSURE	MAIF	0	855	19	0	220	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	mTorr	%.3f	9	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
CALC_PRESSURE_AVG	MAIF	0	856	19	0	221	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	mTorr	%.3f	9	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
CALC_PRESSURE_HI	MAIF	0	857	19	0	222	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	mTorr	%.3f	9	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
CALC_PRESSURE_LO	MAIF	0	858	19	0	223	12	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	mTorr	%.3f	9	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
LDI_END_CAP_TEMP	MAIF	0	860	17	0	207	35	2	0xFFFF	0	%04X	%.3f	1	0	7.63E-05	C	%.2f	12	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
GC_END_CAP_TEMP	MAIF	0	861	17	0	207	75	2	0xFFFF	0	%04X	%.3f	1	0	7.63E-05	C	%.2f	12	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
WRP_CURRENT_1MIN	MAIF	0	859	18	0	210	4	2	0xFFFF	0	%04X	%.3f	1	0	7.63E-05	A	%.3f	1	1	0	1.048	0	0	0	0	0	0	17	0	0	0	0	0	0
WRP_DYN_BRAKE_MODE	MAIF	0	862	17	0	207	461	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_CLOSED_LOOP_SPEED_MODE	MAIF	0	863	17	0	207	461	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_CLOSED_LOOP_CURR_MODE	MAIF	0	864	17	0	207	461	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_TRANSITION_STATE	MAIF	0	865	17	0	207	461	2	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_OPEN_LOOP_MODE	MAIF	0	866	17	0	207	461	2	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_ROTOR_ALIGN_MODE	MAIF	0	867	17	0	207	461	2	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_OVER_CURRENT_EVENT	MAIF	0	868	17	0	207	461	2	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WRP_UNDER_VOLTAGE_EVENT	MAIF	0	869	17	0	207	461	2	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGA_REVISION	MAIF	0	870	17	0	1	461	1	0xFF	0	%04X	%1.0f	0	0	0	Version	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2P7V	MAIF	0	871	17	0	207	9	2	0xFFFF	0	%04X	%.2f	1	0	7.63E-05	V	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
P6_LINE_TEMP	MAIF	0	872	17	0	207	77	2	0xFFFF	0	%04X	%.2f	1	135.75	-0.0036	C	%.2f	1	0	-246.44325	0.054138083	1.84E-06	1.78E-11	4.97E-15	0	0	0	0	0x3	-56	-58	0x7	190	200
FPGA_FW_REVISION	RSIM	0	900	10	0	1	0	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RABBIT_FW_REVISION	RSIM	0	901	10	0	1	1	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RSIM_CMD_CNT	RSIM	0	902	10	0	1	2	2	0xFFFF	0	%04X	%1.0f	0	0	0	cmds	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGA_CMD_CNT	RSIM	0	903	10	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	cmds	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_VOLTAGE_SETTING	RSIM	0	904	10	0	1	6	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	V	%.2f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_CURRENT_LIMIT	RSIM	0	905	10	0	1	10	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_OUTPUT_STATE_OC	RSIM	0	906	10	0	1	14	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_OUTPUT_STATE_ENA	RSIM	0	907	10	0	1	14	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_VOLTAGE_READING	RSIM	0	908	10	0	1	15	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	V	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_CURRENT_READING	RSIM	0	909	10	0	1	19	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_CURRENT_LIMIT	RSIM	0	910	10	0	1	23	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_CURRENT_LIMIT	RSIM	0	911	10	0	1	27	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS3_CURRENT_LIMIT	RSIM	0	912	10	0	1	31	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_OUTPUT_STATE_OC	RSIM	0	913	10	0	1	35	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_OUTPUT_STATE_ENA	RSIM	0	914	10	0	1	35	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_OUTPUT_STATE_OC	RSIM	0	915	10	0	1	36	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_OUTPUT_STATE_ENA	RSIM	0	916	10	0	1	36	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS3_OUTPUT_STATE_OC	RSIM	0	917	10	0	1	37	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS3_OUTPUT_STATE_ENA	RSIM	0	918	10	0	1	37	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMPERATURE	RSIM	0	919	10	0	1	38	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	C	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HUMIDITY	RSIM	0	920	10	0	1	42	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	%	%.1f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOUR_METER	RSIM	0	921	10	0	1	46	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	Hours	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LASER_STATUS	RSIM	0	922	10	0	1	50	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_COUNTER	RSIM	0	923	10	0	1	51	2	0x7FF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RSIM_NAK_CNT	RSIM	0	924	10	0	1	53	2	0xFFFF	0	%04X	%1.0f	0	0	0	naks	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGA_NAK_CNT	RSIM	0	925	10	0	1	55	2	0xFFFF	0	%04X	%1.0f	0	0	0	naks	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OC_TRIP_MODE	RSIM	0	926	10	0	1	57	1	0x1	0	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OC_TRIP_TIME	RSIM	0	927	10	0	1	58	1	0xFF	0	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_CURRENT_SAMPLE	RSIM	0	928	10	0	211	81	2	0xFFF	0	%04X	%1.0f	0	0	0	A	%1.3f	1	0	0	0.001220703	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_CURRENT_SAMPLE_AVG	RSIM	0	929	10	0	1	2081	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%1.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_CURRENT_SAMPLE_AVG	RSIM	0	930	10	0	1	2085	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%1.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS3_CURRENT_SAMPLE_AVG	RSIM	0	931	10	0	1	2089	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%1.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_VOLTAGE_SAMPLE_AVG	RSIM	0	932	10	0	1	2093	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	V	%1.3f	9	0	0	1	0	0	0	0	0	0	0	0x3	27.75	27.7	0	0	0
BUS1_CURRENT_CALC_MIN	RSIM	0	934	10	0	212	81	2	0xFFF	0	%04X	%1.0f	0	0	0	A	%1.3f	1	0	0	0.001220703	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_CURRENT_CALC_MAX	RSIM	0	935	10	0	213	81	2	0xFFF	0	%04X	%1.0f	0	0	0	A	%1.3f	1	0	0	0.001220703	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_CURRENT_CALC_AVG	RSIM	0	936	10	0	214	81	2	0xFFF	0	%04X	%1.0f	0	0	0	A	%1.3f	1	0	0	0.001220703	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_COM_LINK_NOT_ACTIVE	RSIM	0	937	10	0	1	14	1	0x8	3	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FRONT_PANEL_INHIBIT	RSIM	0	938	10	0	1	14	1	0x4	2	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_POWER_CALC_AVG	RSIM	0	939	10	0	227	2081	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	W	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_POWER_CALC_AVG	RSIM	0	940	10	0	228	2085	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	W	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS3_POWER_CALC_AVG	RSIM	0	941	10	0	229	2089	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	W	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CTRLTEMP_PDM	LASER	0	950	16	0	235	0	2	0xFFF	0	%04X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
CTRLTEMP_FCS	LASER	0	951	16	0	235	2	2	0xFFF	0	%04X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
CTRLTEMP_OSC1	LASER	0	952	16	0	235	4	2	0xFFF	0	%04X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
CTRLTEMP_OSC2	LASER	0	953	16	0	235	6	2	0xFFF	0	%04X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TEMP_PDM	LASER	0	954	16	0	235	8	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	-72.4	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_HSC	LASER	0	955	16	0	235	8	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_TORL	LASER	0	956	16	0	235	8	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_TORH	LASER	0	957	16	0	235	8	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TEMP_FCS	LASER	0	958	16	0	235	10	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	-72.4	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_HSC	LASER	0	959	16	0	235	10	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_TORL	LASER	0	960	16	0	235	10	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_TORH	LASER	0	961	16	0	235	10	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
