Sub System	Name	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
SEB	HK_PKT_FIFO_CORRECT_ERR	0	91	22	0	1	157	2	0x00C0	6	%d	%1.0f	0	0.00E+00	1.00E+00	errors	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	CMD_FIFO_CORRECT_ERR	0	92	22	0	1	157	2	0x0030	4	%d	%1.0f	0	0.00E+00	1.00E+00	errors	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SEQ_RAM_CORRECT_ERR	0	93	22	0	1	157	2	0x000C	2	%d	%1.0f	0	0.00E+00	1.00E+00	errors	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	ASYNC_RX_FIFO_CORRECT_ERR	0	94	22	0	1	157	2	0x0003	0	%d	%1.0f	0	0.00E+00	1.00E+00	errors	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DDS_STATE_ON	0	95	22	0	1	159	1	0x04	2	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DDS_STATE_ACTIVE	0	96	22	0	1	159	1	0x02	1	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DDS_STATE_PHASE_LOCK	0	97	22	0	1	159	1	0x01	0	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	TUNING_WORD_RDBK	0	98	22	0	1	160	3	0xFFFFFF	0	%06X	%1.0f	0	0.00E+00	1.00E+00	tuning word	%1.0f	1	0	0.00E+00	2.98E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PHASE_OFFSET_RDBK	0	99	22	0	1	163	3	0xFFFFFF	0	%06X	%1.0f	0	0.00E+00	1.00E+00	phase offset	%1.0f	1	0	0.00E+00	2.15E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PHASE_CYCLE_RDBK	0	100	22	0	1	166	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	phase cycle	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DIG_STATUS_COUNTER	0	101	22	0	1	167	2	0x0060	5	%d	%1.0f	0	0.00E+00	1.00E+00	counter	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DIG_STATUS_IS_FIL_B_ON	0	102	22	0	1	167	2	0x0010	4	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DIG_STATUS_5KV1_ON	0	103	22	0	1	167	2	0x0008	3	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DIG_STATUS_5KV2_ON	0	104	22	0	1	167	2	0x0004	2	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DIG_STATUS_IS_FIL_A_ON	0	105	22	0	1	167	2	0x0002	1	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DIG_STATUS_HV_OSC_ON	0	106	22	0	1	167	2	0x0001	0	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	RAMP_STATUS	0	107	22	0	1	169	1	0x01	0	%d	%1.0f	0	0.00E+00	1.00E+00	bool	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	CMDS_RECEIVED	0	108	22	0	1	170	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	cmds	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	CMDS_EXECUTED	0	109	22	0	1	172	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	cmds	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	CMDS_REJECTED	0	110	22	0	1	174	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	cmds	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SEQ_CMDS_EXECUTED	0	111	22	0	1	176	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	cmds	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SEQ_CMDS_REJECTED	0	112	22	0	1	178	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	cmds	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SEQUENCE_ID	0	113	22	0	1	180	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	ID	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SEQUENCE_BYTES	0	114	22	0	1	182	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	Bytes	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_0	0	115	22	0	1	184	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_1	0	116	22	0	1	186	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_2	0	117	22	0	1	188	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_3	0	118	22	0	1	190	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_4	0	119	22	0	1	192	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_5	0	120	22	0	1	194	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_6	0	121	22	0	1	196	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	PAUSE_REG_RDBK_7	0	122	22	0	1	198	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	HK_SAMPLE_TIME	0	123	22	0	1	200	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	ms	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	HK_TABLE_ID	0	124	22	0	1	201	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	ID	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DDS_BLOCK_SIZE	0	125	22	0	1	202	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	Block Size	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	DDS_WAVE_SELECT	0	126	22	0	1	203	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	Select	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	FPGA_VERSION	0	127	22	0	1	204	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	Version	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	TM_OVERRUN_PKTS_SKIPPED	0	128	22	0	1	205	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	Packets	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_RF_FREQ_MEASURE	0	200	25	0	1	6	3	0xFFFFFF	0	%06X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_RF_MEAS_TIME	0	201	25	0	1	9	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_RF_AMPLITUDE_MON	0	202	25	0	1	11	2	0xFFFF	0	%04X	%1.0f	1	-5.00E+00	1.53E-04	V	%.4f	1	1	-8.94E+00	-2.55E+02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_COUNTER_SELECT	0	203	25	0	1	13	1	0x03	0	%04X	%1.0f	1	0.00E+00	1.00E+00	Select	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_BIN_CNT_REG	0	204	25	0	1	14	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	Bins	%1.0f	1	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_RF_STEP_REG	0	205	25	0	1	16	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00	Counts	%.4f	11	0	8.00E+00	4.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_AUX_STEP_REG	0	206	25	0	1	17	3	0xFFFFFF	0	%06X	%1.0f	1	0.00E+00	1.00E+00	Counts	%.4f	11	0	2.40E+01	8.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_EM-1_DAC0_REG_RDBK	0	207	25	0	1	20	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	9.91E+02	-1.55E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_EM-2_DAC1_REG_RDBK	0	208	25	0	1	21	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	9.94E+02	-1.56E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_IS_EDAC_REG_RDBK	0	209	25	0	1	22	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	uA	%.4f	1	0	0.00E+00	3.92E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_FIL_VDAC_REG_RDBK	0	210	25	0	1	23	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DET_A_THR_REG_RDBK	0	211	25	0	1	25	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DET_B_THR_REG_RDBK	0	212	25	0	1	24	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_FOC_A_SRCA_DAC6_REG_RDBK	0	213	25	0	1	26	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-1.00E+02	3.92E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_FOC_A_SRCB_DAC7_REG_RDBK	0	214	25	0	1	27	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-1.00E+02	3.92E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_GC_EC_DAC8_REG_RDBK	0	215	25	0	1	28	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-2.30E+02	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_LDI_EC_DAC9_REG_RDBK	0	216	25	0	1	30	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-2.30E+02	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_OUT_A_DAC10_REG_RDBK	0	217	25	0	1	32	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-1.00E+02	4.88E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_ION_REP_DAC11_REG_RDBK	0	218	25	0	1	34	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	1.00E+01	-4.88E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_ROD_BIAS_DAC12_REG_RDBK	0	219	25	0	1	36	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-2.30E+02	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_RF_AMP_DAC13_REG_RDBK	0	220	25	0	1	38	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	2.51E+03	-3.84E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_AUX_AMP_DAC15_REG_RDBK	0	221	25	0	1	40	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	6.10E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_EM_1_DAC0_SET	0	222	25	0	1	42	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	9.91E+02	-1.55E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_EM_2_DAC1_SET	0	223	25	0	1	43	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	9.94E+02	-1.56E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_IS_EDAC_SET	0	224	25	0	1	44	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	uA	%.4f	1	0	0.00E+00	3.92E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_FIL_VDAC_SET	0	225	25	0	1	45	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DET_A_THR_SET	0	226	25	0	1	47	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DET_B_THR_SET	0	227	25	0	1	46	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_FOC_A_SRCA_DAC6_SET	0	228	25	0	1	48	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-1.00E+02	3.92E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_FOC_A_SRCB_DAC7_SET	0	229	25	0	1	49	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-1.00E+02	3.92E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_GC_EC_DAC8_SET	0	230	25	0	1	50	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-2.30E+02	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_LDI_EC_DAC9_SET	0	231	25	0	1	52	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-2.30E+02	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_OUT_A_DAC10_SET	0	232	25	0	1	54	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-1.00E+02	4.88E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_ION_REP_DAC11_SET	0	233	25	0	1	56	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	1.00E+01	-4.88E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_ROD_BIAS_DAC12_SET	0	234	25	0	1	58	2	0xFFFF	0	%03X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	-2.30E+02	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_RF_AMP_DAC13_SET	0	235	25	0	1	60	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	2.51E+03	-3.84E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_AUX_AMP_DAC15_SET	0	236	25	0	1	62	2	0xFFFF	0	%04X	%1.0f	0	0.00E+00	1.00E+00	V	%.4f	1	0	0.00E+00	6.10E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_0	0	237	25	0	1	64	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_1	0	238	25	0	1	66	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_2	0	239	25	0	1	68	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_3	0	240	25	0	1	70	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_4	0	241	25	0	1	72	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_5	0	242	25	0	1	74	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_6	0	243	25	0	1	76	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PAUSE_REG_RDBK_7	0	244	25	0	1	78	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	ms	%.2f	1	1	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_BIN_TIME_RDBK	0	245	25	0	1	80	2	0xFFFF	0	%04X	%1.0f	1	0.00E+00	1.00E+00	us	%.1f	1	1	0.00E+00	1.00E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DDS_STATE_ON	0	246	25	0	1	82	1	0x04	2	%d	%1.0f	1	0.00E+00	1.00E+00	bool	%1.0f	1	1	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DDS_STATE_ACTIVE	0	247	25	0	1	82	1	0x02	1	%d	%1.0f	1	0.00E+00	1.00E+00	bool	%1.0f	1	1	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_DDS_STATE_PHASE_LOCK	0	248	25	0	1	82	1	0x01	0	%d	%1.0f	1	0.00E+00	1.00E+00	bool	%1.0f	1	1	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_TUNING_WORD_RDBK	0	249	25	0	1	83	3	0xFFFFFF	0	%06X	%1.0f	1	0.00E+00	1.00E+00	tuning word	%1.0f	1	1	0.00E+00	2.98E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PHASE_OFFSET_RDBK	0	250	25	0	1	86	3	0xFFFFFF	0	%06X	%1.0f	1	0.00E+00	1.00E+00	phase offset	%1.0f	1	1	0.00E+00	2.15E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SEB	SCN_PHASE_CYCLE_RDBK	0	251	25	0	1	89	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00	phase cycle	%1.0f	1	1	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
